,ID,economy,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,country_code_y,latitude_x,longitude_x
2310,DZA1982,Algeria,DZA,Middle East & North Africa,Lower middle income,1982,32.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,DZ,28.033886,1.659626
2311,DZA1983,Algeria,DZA,Middle East & North Africa,Lower middle income,1983,32.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,DZ,28.033886,1.659626
2312,DZA1984,Algeria,DZA,Middle East & North Africa,Lower middle income,1984,35.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,DZ,28.033886,1.659626
2313,DZA1985,Algeria,DZA,Middle East & North Africa,Lower middle income,1985,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,DZ,28.033886,1.659626
2314,DZA1986,Algeria,DZA,Middle East & North Africa,Lower middle income,1986,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,DZ,28.033886,1.659626
2315,DZA1987,Algeria,DZA,Middle East & North Africa,Lower middle income,1987,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,DZ,28.033886,1.659626
2316,DZA1988,Algeria,DZA,Middle East & North Africa,Lower middle income,1988,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,DZ,28.033886,1.659626
2317,DZA1989,Algeria,DZA,Middle East & North Africa,Lower middle income,1989,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,DZ,28.033886,1.659626
2318,DZA1990,Algeria,DZA,Middle East & North Africa,Lower middle income,1990,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,DZ,28.033886,1.659626
2319,DZA1991,Algeria,DZA,Middle East & North Africa,Lower middle income,1991,43.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,DZ,28.033886,1.659626
2320,DZA1992,Algeria,DZA,Middle East & North Africa,Lower middle income,1992,43.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,DZ,28.033886,1.659626
2321,DZA1993,Algeria,DZA,Middle East & North Africa,Lower middle income,1993,43.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,DZ,28.033886,1.659626
2322,DZA1994,Algeria,DZA,Middle East & North Africa,Lower middle income,1994,43.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,DZ,28.033886,1.659626
2323,DZA1995,Algeria,DZA,Middle East & North Africa,Lower middle income,1995,43.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,DZ,28.033886,1.659626
2324,DZA1996,Algeria,DZA,Middle East & North Africa,Lower middle income,1996,43.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,DZ,28.033886,1.659626
2325,DZA1997,Algeria,DZA,Middle East & North Africa,Lower middle income,1997,43.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,DZ,28.033886,1.659626
2326,DZA1998,Algeria,DZA,Middle East & North Africa,Lower middle income,1998,40.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,DZ,28.033886,1.659626
2327,DZA1999,Algeria,DZA,Middle East & North Africa,Lower middle income,1999,40.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,DZ,28.033886,1.659626
2328,DZA2000,Algeria,DZA,Middle East & North Africa,Lower middle income,2000,40.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,DZ,28.033886,1.659626
2329,DZA2001,Algeria,DZA,Middle East & North Africa,Lower middle income,2001,40.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,DZ,28.033886,1.659626
2330,DZA2002,Algeria,DZA,Middle East & North Africa,Lower middle income,2002,40.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,DZ,28.033886,1.659626
2331,DZA2003,Algeria,DZA,Middle East & North Africa,Lower middle income,2003,40.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,DZ,28.033886,1.659626
2332,DZA2004,Algeria,DZA,Middle East & North Africa,Lower middle income,2004,40.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,DZ,28.033886,1.659626
2333,DZA2005,Algeria,DZA,Middle East & North Africa,Lower middle income,2005,40.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,DZ,28.033886,1.659626
2334,DZA2006,Algeria,DZA,Middle East & North Africa,Lower middle income,2006,55,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,DZ,28.033886,1.659626
2335,DZA2007,Algeria,DZA,Middle East & North Africa,Lower middle income,2007,55,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,DZ,28.033886,1.659626
2336,DZA2008,Algeria,DZA,Middle East & North Africa,Lower middle income,2008,55,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,DZ,28.033886,1.659626
2337,DZA2009,Algeria,DZA,Middle East & North Africa,Lower middle income,2009,55,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,DZ,28.033886,1.659626
2338,DZA2010,Algeria,DZA,Middle East & North Africa,Lower middle income,2010,55,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,DZ,28.033886,1.659626
2339,DZA2011,Algeria,DZA,Middle East & North Africa,Lower middle income,2011,55,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,DZ,28.033886,1.659626
2340,DZA2012,Algeria,DZA,Middle East & North Africa,Lower middle income,2012,55,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,DZ,28.033886,1.659626
2341,DZA2013,Algeria,DZA,Middle East & North Africa,Lower middle income,2013,55,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,DZ,28.033886,1.659626
2342,DZA2014,Algeria,DZA,Middle East & North Africa,Lower middle income,2014,55,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,DZ,28.033886,1.659626
2343,DZA2015,Algeria,DZA,Middle East & North Africa,Lower middle income,2015,55,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,DZ,28.033886,1.659626
2344,DZA2016,Algeria,DZA,Middle East & North Africa,Lower middle income,2016,55,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,DZ,28.033886,1.659626
2345,DZA2017,Algeria,DZA,Middle East & North Africa,Lower middle income,2017,57.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,DZ,28.033886,1.659626
2346,DZA2018,Algeria,DZA,Middle East & North Africa,Lower middle income,2018,57.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,DZ,28.033886,1.659626
2347,DZA2019,Algeria,DZA,Middle East & North Africa,Lower middle income,2019,57.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,DZ,28.033886,1.659626
2348,DZA2020,Algeria,DZA,Middle East & North Africa,Lower middle income,2020,57.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,DZ,28.033886,1.659626
2349,DZA2021,Algeria,DZA,Middle East & North Africa,Lower middle income,2021,57.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,DZ,28.033886,1.659626
2350,ECU1972,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1972,51.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,EC,-1.831239,-78.183406
2351,ECU1973,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1973,51.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,EC,-1.831239,-78.183406
2352,ECU1974,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1974,51.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,EC,-1.831239,-78.183406
2353,ECU1975,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1975,51.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,EC,-1.831239,-78.183406
2354,ECU1976,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1976,51.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,EC,-1.831239,-78.183406
2355,ECU1977,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1977,51.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,EC,-1.831239,-78.183406
2356,ECU1978,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1978,51.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,EC,-1.831239,-78.183406
2357,ECU1979,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1979,51.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,EC,-1.831239,-78.183406
2358,ECU1980,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1980,51.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,EC,-1.831239,-78.183406
2359,ECU1981,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1981,51.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,EC,-1.831239,-78.183406
2360,ECU1982,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1982,51.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,EC,-1.831239,-78.183406
2361,ECU1983,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1983,51.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,EC,-1.831239,-78.183406
2362,ECU1984,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1984,51.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,EC,-1.831239,-78.183406
2363,ECU1985,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1985,51.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,EC,-1.831239,-78.183406
2364,ECU1986,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1986,51.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,EC,-1.831239,-78.183406
2365,ECU1987,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1987,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,EC,-1.831239,-78.183406
2366,ECU1988,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1988,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,EC,-1.831239,-78.183406
2367,ECU1989,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1989,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,EC,-1.831239,-78.183406
2368,ECU1990,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1990,58.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,EC,-1.831239,-78.183406
2369,ECU1991,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1991,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,EC,-1.831239,-78.183406
2370,ECU1992,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1992,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,EC,-1.831239,-78.183406
2371,ECU1993,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1993,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,EC,-1.831239,-78.183406
2372,ECU1994,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1994,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,EC,-1.831239,-78.183406
2373,ECU1995,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1995,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,EC,-1.831239,-78.183406
2374,ECU1996,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1996,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,EC,-1.831239,-78.183406
2375,ECU1997,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1997,66.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,EC,-1.831239,-78.183406
2376,ECU1998,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1998,66.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,EC,-1.831239,-78.183406
2377,ECU1999,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1999,66.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,EC,-1.831239,-78.183406
2378,ECU2000,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2000,75.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,EC,-1.831239,-78.183406
2379,ECU2001,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2001,75.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,EC,-1.831239,-78.183406
2380,ECU2002,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2002,75.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,EC,-1.831239,-78.183406
2381,ECU2003,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2003,78.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,EC,-1.831239,-78.183406
2382,ECU2004,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2004,78.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,EC,-1.831239,-78.183406
2383,ECU2005,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2005,78.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,EC,-1.831239,-78.183406
2384,ECU2006,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2006,78.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,EC,-1.831239,-78.183406
2385,ECU2007,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2007,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,EC,-1.831239,-78.183406
2386,ECU2008,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2008,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,EC,-1.831239,-78.183406
2387,ECU2009,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2009,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,EC,-1.831239,-78.183406
2388,ECU2010,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2010,84.4,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,EC,-1.831239,-78.183406
2389,ECU2011,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2011,84.4,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,EC,-1.831239,-78.183406
2390,ECU2012,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2012,84.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,EC,-1.831239,-78.183406
2391,ECU2013,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2013,84.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,EC,-1.831239,-78.183406
2392,ECU2014,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2014,84.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,EC,-1.831239,-78.183406
2393,ECU2015,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2015,84.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,EC,-1.831239,-78.183406
2394,ECU2016,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2016,84.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,EC,-1.831239,-78.183406
2395,ECU2017,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2017,89.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,EC,-1.831239,-78.183406
2396,ECU2018,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2018,89.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,EC,-1.831239,-78.183406
2397,ECU2019,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2019,89.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,EC,-1.831239,-78.183406
2398,ECU2020,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2020,89.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,EC,-1.831239,-78.183406
2399,ECU2021,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2021,89.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,EC,-1.831239,-78.183406
2400,EGY1972,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1972,29.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
2401,EGY1973,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1973,29.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
2402,EGY1974,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1974,29.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
2403,EGY1975,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1975,29.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
2404,EGY1976,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1976,29.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
2405,EGY1977,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1977,29.4,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
2406,EGY1978,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1978,29.4,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
2407,EGY1979,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1979,29.4,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
2408,EGY1980,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1980,29.4,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
2409,EGY1981,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1981,29.4,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
2410,EGY1982,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1982,29.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
2411,EGY1983,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1983,29.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
2412,EGY1984,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1984,29.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
2413,EGY1985,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1985,29.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
2414,EGY1986,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1986,29.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
2415,EGY1987,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1987,30,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
2416,EGY1988,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1988,30,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
2417,EGY1989,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1989,30,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
2418,EGY1990,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1990,30,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
2419,EGY1991,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1991,30,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
2420,EGY1992,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1992,32.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
2421,EGY1993,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1993,32.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
2422,EGY1994,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1994,32.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
2423,EGY1995,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1995,32.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
2424,EGY1996,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1996,32.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
2425,EGY1997,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1997,32.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
2426,EGY1998,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1998,32.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
2427,EGY1999,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1999,32.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
2428,EGY2000,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2000,32.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
2429,EGY2001,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2001,32.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
2430,EGY2002,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2002,35.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
2431,EGY2003,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2003,35.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
2432,EGY2004,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2004,38.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
2433,EGY2005,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2005,38.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
2434,EGY2006,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2006,38.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
2435,EGY2007,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2007,38.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
2436,EGY2008,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2008,38.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
2437,EGY2009,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2009,38.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
2438,EGY2010,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2010,38.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
2439,EGY2011,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2011,38.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
2440,EGY2012,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2012,38.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
2441,EGY2013,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2013,38.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
2442,EGY2014,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2014,38.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
2443,EGY2015,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2015,38.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
2444,EGY2016,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2016,45,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
2445,EGY2017,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2017,45,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
2446,EGY2018,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2018,45,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
2447,EGY2019,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2019,45,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
2448,EGY2020,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2020,45,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
2449,EGY2021,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2021,45,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
2450,ERI1972,Eritrea,ERI,Sub-Saharan Africa,Low income,1972,50.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,ER,15.179384,39.782334
2451,ERI1973,Eritrea,ERI,Sub-Saharan Africa,Low income,1973,50.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,ER,15.179384,39.782334
2452,ERI1974,Eritrea,ERI,Sub-Saharan Africa,Low income,1974,50.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,ER,15.179384,39.782334
2453,ERI1975,Eritrea,ERI,Sub-Saharan Africa,Low income,1975,50.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,ER,15.179384,39.782334
2454,ERI1976,Eritrea,ERI,Sub-Saharan Africa,Low income,1976,50.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,ER,15.179384,39.782334
2455,ERI1977,Eritrea,ERI,Sub-Saharan Africa,Low income,1977,50.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,ER,15.179384,39.782334
2456,ERI1978,Eritrea,ERI,Sub-Saharan Africa,Low income,1978,50.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,ER,15.179384,39.782334
2457,ERI1979,Eritrea,ERI,Sub-Saharan Africa,Low income,1979,50.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,ER,15.179384,39.782334
2458,ERI1980,Eritrea,ERI,Sub-Saharan Africa,Low income,1980,50.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,ER,15.179384,39.782334
2459,ERI1981,Eritrea,ERI,Sub-Saharan Africa,Low income,1981,50.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,ER,15.179384,39.782334
2460,ERI1982,Eritrea,ERI,Sub-Saharan Africa,Low income,1982,50.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,ER,15.179384,39.782334
2461,ERI1983,Eritrea,ERI,Sub-Saharan Africa,Low income,1983,50.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,ER,15.179384,39.782334
2462,ERI1984,Eritrea,ERI,Sub-Saharan Africa,Low income,1984,50.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,ER,15.179384,39.782334
2463,ERI1985,Eritrea,ERI,Sub-Saharan Africa,Low income,1985,50.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,ER,15.179384,39.782334
2464,ERI1986,Eritrea,ERI,Sub-Saharan Africa,Low income,1986,50.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,ER,15.179384,39.782334
2465,ERI1987,Eritrea,ERI,Sub-Saharan Africa,Low income,1987,50.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,ER,15.179384,39.782334
2466,ERI1988,Eritrea,ERI,Sub-Saharan Africa,Low income,1988,50.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,ER,15.179384,39.782334
