,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts
606,BEN1978,Benin,BEN,Sub-Saharan Africa,Lower middle income,1978,40.0,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
607,BEN1979,Benin,BEN,Sub-Saharan Africa,Lower middle income,1979,40.0,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
608,BEN1980,Benin,BEN,Sub-Saharan Africa,Lower middle income,1980,40.0,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
609,BEN1981,Benin,BEN,Sub-Saharan Africa,Lower middle income,1981,40.0,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
610,BEN1982,Benin,BEN,Sub-Saharan Africa,Lower middle income,1982,40.0,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
611,BEN1983,Benin,BEN,Sub-Saharan Africa,Lower middle income,1983,40.0,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
612,BEN1984,Benin,BEN,Sub-Saharan Africa,Lower middle income,1984,40.0,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
613,BEN1985,Benin,BEN,Sub-Saharan Africa,Lower middle income,1985,40.0,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
614,BEN1986,Benin,BEN,Sub-Saharan Africa,Lower middle income,1986,40.0,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
615,BEN1987,Benin,BEN,Sub-Saharan Africa,Lower middle income,1987,40.0,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
616,BEN1988,Benin,BEN,Sub-Saharan Africa,Lower middle income,1988,40.0,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
617,BEN1989,Benin,BEN,Sub-Saharan Africa,Lower middle income,1989,40.0,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
618,BEN1990,Benin,BEN,Sub-Saharan Africa,Lower middle income,1990,40.0,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
619,BEN1991,Benin,BEN,Sub-Saharan Africa,Lower middle income,1991,40.0,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
620,BEN1992,Benin,BEN,Sub-Saharan Africa,Lower middle income,1992,40.0,50,Yes,Yes,No,No,1992-1996,1,1,0,0,2
621,BEN1993,Benin,BEN,Sub-Saharan Africa,Lower middle income,1993,40.0,50,Yes,Yes,No,No,1992-1996,1,1,0,0,2
622,BEN1994,Benin,BEN,Sub-Saharan Africa,Lower middle income,1994,40.0,50,Yes,Yes,No,No,1992-1996,1,1,0,0,2
623,BEN1995,Benin,BEN,Sub-Saharan Africa,Lower middle income,1995,40.0,50,Yes,Yes,No,No,1992-1996,1,1,0,0,2
624,BEN1996,Benin,BEN,Sub-Saharan Africa,Lower middle income,1996,40.0,50,Yes,Yes,No,No,1992-1996,1,1,0,0,2
625,BEN1997,Benin,BEN,Sub-Saharan Africa,Lower middle income,1997,40.0,50,Yes,Yes,No,No,1997-2001,1,1,0,0,2
626,BEN1998,Benin,BEN,Sub-Saharan Africa,Lower middle income,1998,40.0,50,Yes,Yes,No,No,1997-2001,1,1,0,0,2
627,BEN1999,Benin,BEN,Sub-Saharan Africa,Lower middle income,1999,49.4,50,Yes,Yes,No,No,1997-2001,1,1,0,0,2
628,BEN2000,Benin,BEN,Sub-Saharan Africa,Lower middle income,2000,49.4,50,Yes,Yes,No,No,1997-2001,1,1,0,0,2
629,BEN2001,Benin,BEN,Sub-Saharan Africa,Lower middle income,2001,49.4,50,Yes,Yes,No,No,1997-2001,1,1,0,0,2
630,BEN2002,Benin,BEN,Sub-Saharan Africa,Lower middle income,2002,49.4,50,Yes,Yes,No,No,2002-2006,1,1,0,0,2
631,BEN2003,Benin,BEN,Sub-Saharan Africa,Lower middle income,2003,49.4,50,Yes,Yes,No,No,2002-2006,1,1,0,0,2
632,BEN2004,Benin,BEN,Sub-Saharan Africa,Lower middle income,2004,46.9,50,Yes,Yes,No,No,2002-2006,1,1,0,0,2
633,BEN2005,Benin,BEN,Sub-Saharan Africa,Lower middle income,2005,46.9,50,Yes,Yes,No,No,2002-2006,1,1,0,0,2
634,BEN2006,Benin,BEN,Sub-Saharan Africa,Lower middle income,2006,65.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
635,BEN2007,Benin,BEN,Sub-Saharan Africa,Lower middle income,2007,65.6,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
636,BEN2008,Benin,BEN,Sub-Saharan Africa,Lower middle income,2008,71.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
637,BEN2009,Benin,BEN,Sub-Saharan Africa,Lower middle income,2009,71.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
638,BEN2010,Benin,BEN,Sub-Saharan Africa,Lower middle income,2010,71.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
639,BEN2011,Benin,BEN,Sub-Saharan Africa,Lower middle income,2011,71.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
640,BEN2012,Benin,BEN,Sub-Saharan Africa,Lower middle income,2012,71.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
641,BEN2013,Benin,BEN,Sub-Saharan Africa,Lower middle income,2013,74.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
642,BEN2014,Benin,BEN,Sub-Saharan Africa,Lower middle income,2014,74.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
643,BEN2015,Benin,BEN,Sub-Saharan Africa,Lower middle income,2015,74.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
644,BEN2016,Benin,BEN,Sub-Saharan Africa,Lower middle income,2016,74.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
645,BEN2017,Benin,BEN,Sub-Saharan Africa,Lower middle income,2017,74.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
646,BEN2018,Benin,BEN,Sub-Saharan Africa,Lower middle income,2018,74.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
647,BEN2019,Benin,BEN,Sub-Saharan Africa,Lower middle income,2019,74.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
648,BEN2020,Benin,BEN,Sub-Saharan Africa,Lower middle income,2020,74.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
649,BEN2021,Benin,BEN,Sub-Saharan Africa,Lower middle income,2021,77.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
650,BFA1972,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1972,48.1,50,Yes,Yes,No,No,1972-1976,1,1,0,0,2
651,BFA1973,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1973,48.1,50,Yes,Yes,No,No,1972-1976,1,1,0,0,2
652,BFA1974,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1974,48.1,50,Yes,Yes,No,No,1972-1976,1,1,0,0,2
653,BFA1975,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1975,48.1,50,Yes,Yes,No,No,1972-1976,1,1,0,0,2
654,BFA1976,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1976,48.1,50,Yes,Yes,No,No,1972-1976,1,1,0,0,2
655,BFA1977,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1977,48.1,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
656,BFA1978,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1978,48.1,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
657,BFA1979,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1979,48.1,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
658,BFA1980,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1980,48.1,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
659,BFA1981,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1981,48.1,50,Yes,Yes,No,No,1977-1981,1,1,0,0,2
660,BFA1982,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1982,48.1,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
661,BFA1983,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1983,48.1,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
662,BFA1984,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1984,48.1,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
663,BFA1985,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1985,48.1,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
664,BFA1986,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1986,48.1,50,Yes,Yes,No,No,1982-1986,1,1,0,0,2
665,BFA1987,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1987,48.1,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
666,BFA1988,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1988,48.1,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
667,BFA1989,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1989,48.1,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
668,BFA1990,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1990,48.1,50,Yes,Yes,No,No,1987-1991,1,1,0,0,2
669,BFA1991,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1991,61.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
670,BFA1992,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1992,61.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
671,BFA1993,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1993,61.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
672,BFA1994,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1994,70.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
673,BFA1995,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1995,70.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
674,BFA1996,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1996,70.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
675,BFA1997,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1997,70.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
676,BFA1998,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1998,70.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
677,BFA1999,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1999,70.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
678,BFA2000,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2000,70.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
679,BFA2001,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2001,70.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
680,BFA2002,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2002,70.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
681,BFA2003,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2003,70.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
682,BFA2004,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2004,70.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
683,BFA2005,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2005,70.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
684,BFA2006,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2006,76.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
685,BFA2007,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
686,BFA2008,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
687,BFA2009,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2009,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
688,BFA2010,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2010,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
689,BFA2011,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2011,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
690,BFA2012,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2012,76.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
691,BFA2013,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2013,76.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
692,BFA2014,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2014,76.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
693,BFA2015,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2015,76.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
694,BFA2016,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2016,76.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
695,BFA2017,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2017,76.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
696,BFA2018,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2018,76.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
697,BFA2019,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2019,76.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
698,BFA2020,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2020,79.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
699,BFA2021,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2021,79.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
700,BGD1972,Bangladesh,BGD,South Asia,Lower middle income,1972,35.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
701,BGD1973,Bangladesh,BGD,South Asia,Lower middle income,1973,35.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
702,BGD1974,Bangladesh,BGD,South Asia,Lower middle income,1974,38.1,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
703,BGD1975,Bangladesh,BGD,South Asia,Lower middle income,1975,38.1,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
704,BGD1976,Bangladesh,BGD,South Asia,Lower middle income,1976,38.1,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
705,BGD1977,Bangladesh,BGD,South Asia,Lower middle income,1977,38.1,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
706,BGD1978,Bangladesh,BGD,South Asia,Lower middle income,1978,38.1,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
707,BGD1979,Bangladesh,BGD,South Asia,Lower middle income,1979,38.1,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
708,BGD1980,Bangladesh,BGD,South Asia,Lower middle income,1980,38.1,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
709,BGD1981,Bangladesh,BGD,South Asia,Lower middle income,1981,38.1,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
710,BGD1982,Bangladesh,BGD,South Asia,Lower middle income,1982,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
711,BGD1983,Bangladesh,BGD,South Asia,Lower middle income,1983,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
712,BGD1984,Bangladesh,BGD,South Asia,Lower middle income,1984,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
713,BGD1985,Bangladesh,BGD,South Asia,Lower middle income,1985,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
714,BGD1986,Bangladesh,BGD,South Asia,Lower middle income,1986,38.1,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
715,BGD1987,Bangladesh,BGD,South Asia,Lower middle income,1987,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
716,BGD1988,Bangladesh,BGD,South Asia,Lower middle income,1988,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
717,BGD1989,Bangladesh,BGD,South Asia,Lower middle income,1989,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
718,BGD1990,Bangladesh,BGD,South Asia,Lower middle income,1990,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
719,BGD1991,Bangladesh,BGD,South Asia,Lower middle income,1991,38.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
720,BGD1992,Bangladesh,BGD,South Asia,Lower middle income,1992,38.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
721,BGD1993,Bangladesh,BGD,South Asia,Lower middle income,1993,38.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
722,BGD1994,Bangladesh,BGD,South Asia,Lower middle income,1994,38.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
723,BGD1995,Bangladesh,BGD,South Asia,Lower middle income,1995,38.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
724,BGD1996,Bangladesh,BGD,South Asia,Lower middle income,1996,38.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
725,BGD1997,Bangladesh,BGD,South Asia,Lower middle income,1997,38.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
726,BGD1998,Bangladesh,BGD,South Asia,Lower middle income,1998,38.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
727,BGD1999,Bangladesh,BGD,South Asia,Lower middle income,1999,38.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
728,BGD2000,Bangladesh,BGD,South Asia,Lower middle income,2000,38.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
729,BGD2001,Bangladesh,BGD,South Asia,Lower middle income,2001,38.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
730,BGD2002,Bangladesh,BGD,South Asia,Lower middle income,2002,38.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
731,BGD2003,Bangladesh,BGD,South Asia,Lower middle income,2003,38.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
732,BGD2004,Bangladesh,BGD,South Asia,Lower middle income,2004,38.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
733,BGD2005,Bangladesh,BGD,South Asia,Lower middle income,2005,38.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
734,BGD2006,Bangladesh,BGD,South Asia,Lower middle income,2006,38.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
735,BGD2007,Bangladesh,BGD,South Asia,Lower middle income,2007,38.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
736,BGD2008,Bangladesh,BGD,South Asia,Lower middle income,2008,43.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
737,BGD2009,Bangladesh,BGD,South Asia,Lower middle income,2009,43.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
738,BGD2010,Bangladesh,BGD,South Asia,Lower middle income,2010,46.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
739,BGD2011,Bangladesh,BGD,South Asia,Lower middle income,2011,46.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
740,BGD2012,Bangladesh,BGD,South Asia,Lower middle income,2012,49.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
741,BGD2013,Bangladesh,BGD,South Asia,Lower middle income,2013,49.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
742,BGD2014,Bangladesh,BGD,South Asia,Lower middle income,2014,49.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
743,BGD2015,Bangladesh,BGD,South Asia,Lower middle income,2015,49.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
744,BGD2016,Bangladesh,BGD,South Asia,Lower middle income,2016,49.4,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
745,BGD2017,Bangladesh,BGD,South Asia,Lower middle income,2017,49.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
746,BGD2018,Bangladesh,BGD,South Asia,Lower middle income,2018,49.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
747,BGD2019,Bangladesh,BGD,South Asia,Lower middle income,2019,49.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
748,BGD2020,Bangladesh,BGD,South Asia,Lower middle income,2020,49.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
749,BGD2021,Bangladesh,BGD,South Asia,Lower middle income,2021,49.4,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
750,BGR1972,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1972,65.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
751,BGR1973,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1973,65.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
752,BGR1974,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1974,65.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
753,BGR1975,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1975,65.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
754,BGR1976,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1976,65.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
755,BGR1977,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1977,65.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
756,BGR1978,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1978,65.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
757,BGR1979,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1979,65.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
758,BGR1980,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1980,65.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
759,BGR1981,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1981,65.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
760,BGR1982,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1982,65.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
761,BGR1983,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1983,65.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
762,BGR1984,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1984,65.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
763,BGR1985,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1985,65.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
764,BGR1986,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1986,65.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
765,BGR1987,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1987,65.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
766,BGR1988,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1988,68.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
767,BGR1989,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1989,68.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
768,BGR1990,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1990,68.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
769,BGR1991,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1991,68.1,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
770,BGR1992,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1992,68.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
771,BGR1993,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1993,68.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
772,BGR1994,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1994,68.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
773,BGR1995,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1995,68.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
774,BGR1996,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1996,68.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
775,BGR1997,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1997,68.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
776,BGR1998,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1998,68.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
777,BGR1999,Bulgaria,BGR,Europe & Central Asia,Upper middle income,1999,68.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
778,BGR2000,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2000,68.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
779,BGR2001,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2001,68.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
780,BGR2002,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2002,73.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
781,BGR2003,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2003,73.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
782,BGR2004,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2004,73.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
783,BGR2005,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2005,82.5,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
784,BGR2006,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2006,88.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
785,BGR2007,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2007,88.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
786,BGR2008,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2008,88.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
787,BGR2009,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2009,88.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
788,BGR2010,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2010,90.6,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
789,BGR2011,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2011,90.6,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
790,BGR2012,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2012,87.5,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
791,BGR2013,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2013,87.5,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
792,BGR2014,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2014,90.6,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
793,BGR2015,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2015,90.6,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
794,BGR2016,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2016,90.6,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
795,BGR2017,Bulgaria,BGR,Europe & Central Asia,Upper middle income,2017,90.6,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
