,Unnamed: 0,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period
3188,3188,GMB1997,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001
3189,3189,GMB1998,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001
3190,3190,GMB1999,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001
3191,3191,GMB2000,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001
3192,3192,GMB2001,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001
3193,3193,GMB2002,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006
3194,3194,GMB2003,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006
3195,3195,GMB2004,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2004,58.8,75,Yes,Yes,Yes,No,2002-2006
3196,3196,GMB2005,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2005,58.8,75,Yes,Yes,Yes,No,2002-2006
3197,3197,GMB2006,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2006,58.8,75,Yes,Yes,Yes,No,2002-2006
3198,3198,GMB2007,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2007,58.8,75,Yes,Yes,Yes,No,2007-2011
3199,3199,GMB2008,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2008,58.8,75,Yes,Yes,Yes,No,2007-2011
3200,3200,GMB2009,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2009,61.3,75,Yes,Yes,Yes,No,2007-2011
3201,3201,GMB2010,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2010,61.3,75,Yes,Yes,Yes,No,2007-2011
3202,3202,GMB2011,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2011,61.3,75,Yes,Yes,Yes,No,2007-2011
3203,3203,GMB2012,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2012,71.9,75,Yes,Yes,Yes,No,2012-2016
3204,3204,GMB2013,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2013,71.9,75,Yes,Yes,Yes,No,2012-2016
3205,3205,GMB2014,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2014,71.9,75,Yes,Yes,Yes,No,2012-2016
3206,3206,GMB2015,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2015,74.4,75,Yes,Yes,Yes,No,2012-2016
3207,3207,GMB2016,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2016,74.4,75,Yes,Yes,Yes,No,2012-2016
3208,3208,GMB2017,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2017,74.4,75,Yes,Yes,Yes,No,2017-2021
3209,3209,GMB2018,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2018,74.4,75,Yes,Yes,Yes,No,2017-2021
3210,3210,GMB2019,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2019,74.4,75,Yes,Yes,Yes,No,2017-2021
3211,3211,GMB2020,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2020,74.4,75,Yes,Yes,Yes,No,2017-2021
3212,3212,GMB2021,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2021,74.4,75,Yes,Yes,Yes,No,2017-2021
3214,3214,GNB1972,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1972,28.1,25,Yes,No,No,No,1972-1976
3215,3215,GNB1973,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1973,28.1,25,Yes,No,No,No,1972-1976
3216,3216,GNB1974,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1974,28.1,25,Yes,No,No,No,1972-1976
3217,3217,GNB1975,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1975,28.1,25,Yes,No,No,No,1972-1976
3218,3218,GNB1976,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1976,28.1,25,Yes,No,No,No,1972-1976
3219,3219,GNB1977,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1977,28.1,25,Yes,No,No,No,1977-1981
3220,3220,GNB1978,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1978,28.1,25,Yes,No,No,No,1977-1981
3221,3221,GNB1979,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1979,28.1,25,Yes,No,No,No,1977-1981
3222,3222,GNB1980,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1980,28.1,25,Yes,No,No,No,1977-1981
3223,3223,GNB1981,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1981,28.1,25,Yes,No,No,No,1977-1981
3224,3224,GNB1982,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1982,28.1,25,Yes,No,No,No,1982-1986
3225,3225,GNB1983,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1983,28.1,25,Yes,No,No,No,1982-1986
3226,3226,GNB1984,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1984,28.1,25,Yes,No,No,No,1982-1986
3227,3227,GNB1985,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1985,28.1,25,Yes,No,No,No,1982-1986
3228,3228,GNB1986,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1986,28.1,25,Yes,No,No,No,1982-1986
3229,3229,GNB1987,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1987,40.0,25,Yes,No,No,No,1987-1991
3230,3230,GNB1988,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1988,40.0,25,Yes,No,No,No,1987-1991
3231,3231,GNB1989,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1989,40.0,25,Yes,No,No,No,1987-1991
3232,3232,GNB1990,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1990,40.0,25,Yes,No,No,No,1987-1991
3233,3233,GNB1991,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1991,40.0,25,Yes,No,No,No,1987-1991
3234,3234,GNB1992,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1992,40.0,25,Yes,No,No,No,1992-1996
3235,3235,GNB1993,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1993,40.0,25,Yes,No,No,No,1992-1996
3236,3236,GNB1994,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1994,40.0,25,Yes,No,No,No,1992-1996
3237,3237,GNB1995,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1995,40.0,25,Yes,No,No,No,1992-1996
3238,3238,GNB1996,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1996,40.0,25,Yes,No,No,No,1992-1996
3239,3239,GNB1997,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1997,40.0,25,Yes,No,No,No,1997-2001
3240,3240,GNB1998,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1998,40.0,25,Yes,No,No,No,1997-2001
3241,3241,GNB1999,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1999,40.0,25,Yes,No,No,No,1997-2001
3242,3242,GNB2000,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2000,40.0,25,Yes,No,No,No,1997-2001
3243,3243,GNB2001,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2001,40.0,25,Yes,No,No,No,1997-2001
3244,3244,GNB2002,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2002,40.0,25,Yes,No,No,No,2002-2006
3245,3245,GNB2003,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2003,40.0,25,Yes,No,No,No,2002-2006
3246,3246,GNB2004,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2004,40.0,25,Yes,No,No,No,2002-2006
3247,3247,GNB2005,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2005,40.0,25,Yes,No,No,No,2002-2006
3248,3248,GNB2006,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2006,40.0,25,Yes,No,No,No,2002-2006
3249,3249,GNB2007,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2007,40.0,25,Yes,No,No,No,2007-2011
3250,3250,GNB2008,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2008,40.0,25,Yes,No,No,No,2007-2011
3251,3251,GNB2009,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2009,40.0,25,Yes,No,No,No,2007-2011
3252,3252,GNB2010,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2010,40.0,25,Yes,No,No,No,2007-2011
3253,3253,GNB2011,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2011,40.0,25,Yes,No,No,No,2007-2011
3254,3254,GNB2012,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2012,40.0,25,Yes,No,No,No,2012-2016
3255,3255,GNB2013,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2013,40.0,25,Yes,No,No,No,2012-2016
3256,3256,GNB2014,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2014,40.0,25,Yes,No,No,No,2012-2016
3257,3257,GNB2015,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2015,42.5,25,Yes,No,No,No,2012-2016
3258,3258,GNB2016,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2016,42.5,25,Yes,No,No,No,2012-2016
3259,3259,GNB2017,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2017,42.5,25,Yes,No,No,No,2017-2021
3260,3260,GNB2018,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2018,42.5,25,Yes,No,No,No,2017-2021
3261,3261,GNB2019,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2019,42.5,25,Yes,No,No,No,2017-2021
3262,3262,GNB2020,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2020,42.5,25,Yes,No,No,No,2017-2021
3263,3263,GNB2021,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2021,42.5,25,Yes,No,No,No,2017-2021
3265,3265,GNQ1972,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1972,31.9,0,No,No,No,No,1972-1976
3266,3266,GNQ1973,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1973,31.9,0,No,No,No,No,1972-1976
3267,3267,GNQ1974,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1974,31.9,0,No,No,No,No,1972-1976
3268,3268,GNQ1975,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1975,31.9,0,No,No,No,No,1972-1976
3269,3269,GNQ1976,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1976,31.9,0,No,No,No,No,1972-1976
3270,3270,GNQ1977,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1977,31.9,0,No,No,No,No,1977-1981
3271,3271,GNQ1978,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1978,31.9,0,No,No,No,No,1977-1981
3272,3272,GNQ1979,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1979,31.9,0,No,No,No,No,1977-1981
3273,3273,GNQ1980,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1980,31.9,0,No,No,No,No,1977-1981
3274,3274,GNQ1981,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1981,31.9,0,No,No,No,No,1977-1981
3275,3275,GNQ1982,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1982,31.9,0,No,No,No,No,1982-1986
3276,3276,GNQ1983,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1983,31.9,0,No,No,No,No,1982-1986
3277,3277,GNQ1984,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1984,31.9,0,No,No,No,No,1982-1986
3278,3278,GNQ1985,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1985,40.6,0,No,No,No,No,1982-1986
3279,3279,GNQ1986,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1986,40.6,0,No,No,No,No,1982-1986
3280,3280,GNQ1987,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1987,40.6,0,No,No,No,No,1987-1991
3281,3281,GNQ1988,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1988,40.6,0,No,No,No,No,1987-1991
3282,3282,GNQ1989,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1989,40.6,0,No,No,No,No,1987-1991
3283,3283,GNQ1990,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1990,40.6,0,No,No,No,No,1987-1991
3284,3284,GNQ1991,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1991,46.3,0,No,No,No,No,1987-1991
3285,3285,GNQ1992,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1992,46.3,0,No,No,No,No,1992-1996
3286,3286,GNQ1993,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1993,46.3,0,No,No,No,No,1992-1996
3287,3287,GNQ1994,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1994,46.3,0,No,No,No,No,1992-1996
3288,3288,GNQ1995,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1995,46.3,0,No,No,No,No,1992-1996
3289,3289,GNQ1996,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1996,46.3,0,No,No,No,No,1992-1996
3290,3290,GNQ1997,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1997,46.3,0,No,No,No,No,1997-2001
3291,3291,GNQ1998,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1998,46.3,0,No,No,No,No,1997-2001
3292,3292,GNQ1999,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1999,46.3,0,No,No,No,No,1997-2001
3293,3293,GNQ2000,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2000,46.3,0,No,No,No,No,1997-2001
3294,3294,GNQ2001,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2001,46.3,0,No,No,No,No,1997-2001
3295,3295,GNQ2002,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2002,46.3,0,No,No,No,No,2002-2006
3296,3296,GNQ2003,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2003,46.3,0,No,No,No,No,2002-2006
3297,3297,GNQ2004,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2004,46.3,0,No,No,No,No,2002-2006
3298,3298,GNQ2005,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2005,46.3,0,No,No,No,No,2002-2006
3299,3299,GNQ2006,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2006,46.3,0,No,No,No,No,2002-2006
3300,3300,GNQ2007,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2007,46.3,0,No,No,No,No,2007-2011
3301,3301,GNQ2008,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2008,46.3,0,No,No,No,No,2007-2011
3302,3302,GNQ2009,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2009,46.3,0,No,No,No,No,2007-2011
3303,3303,GNQ2010,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2010,46.3,0,No,No,No,No,2007-2011
3304,3304,GNQ2011,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2011,46.3,0,No,No,No,No,2007-2011
3305,3305,GNQ2012,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2012,46.3,0,No,No,No,No,2012-2016
3306,3306,GNQ2013,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2013,46.3,0,No,No,No,No,2012-2016
3307,3307,GNQ2014,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2014,51.9,0,No,No,No,No,2012-2016
3308,3308,GNQ2015,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2015,51.9,0,No,No,No,No,2012-2016
3309,3309,GNQ2016,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2016,51.9,0,No,No,No,No,2012-2016
3310,3310,GNQ2017,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2017,51.9,0,No,No,No,No,2017-2021
3311,3311,GNQ2018,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2018,51.9,0,No,No,No,No,2017-2021
3312,3312,GNQ2019,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2019,51.9,0,No,No,No,No,2017-2021
3313,3313,GNQ2020,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2020,51.9,0,No,No,No,No,2017-2021
3314,3314,GNQ2021,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2021,51.9,0,No,No,No,No,2017-2021
3316,3316,GRC1972,Greece,GRC,High income: OECD,High income,1972,46.9,75,Yes,Yes,Yes,No,1972-1976
3317,3317,GRC1973,Greece,GRC,High income: OECD,High income,1973,46.9,75,Yes,Yes,Yes,No,1972-1976
3318,3318,GRC1974,Greece,GRC,High income: OECD,High income,1974,46.9,75,Yes,Yes,Yes,No,1972-1976
3319,3319,GRC1975,Greece,GRC,High income: OECD,High income,1975,46.9,75,Yes,Yes,Yes,No,1972-1976
3320,3320,GRC1976,Greece,GRC,High income: OECD,High income,1976,46.9,75,Yes,Yes,Yes,No,1972-1976
3321,3321,GRC1977,Greece,GRC,High income: OECD,High income,1977,46.9,75,Yes,Yes,Yes,No,1977-1981
3322,3322,GRC1978,Greece,GRC,High income: OECD,High income,1978,46.9,75,Yes,Yes,Yes,No,1977-1981
3323,3323,GRC1979,Greece,GRC,High income: OECD,High income,1979,46.9,75,Yes,Yes,Yes,No,1977-1981
3324,3324,GRC1980,Greece,GRC,High income: OECD,High income,1980,46.9,75,Yes,Yes,Yes,No,1977-1981
3325,3325,GRC1981,Greece,GRC,High income: OECD,High income,1981,46.9,75,Yes,Yes,Yes,No,1977-1981
3326,3326,GRC1982,Greece,GRC,High income: OECD,High income,1982,46.9,75,Yes,Yes,Yes,No,1982-1986
3327,3327,GRC1983,Greece,GRC,High income: OECD,High income,1983,46.9,75,Yes,Yes,Yes,No,1982-1986
3328,3328,GRC1984,Greece,GRC,High income: OECD,High income,1984,61.9,75,Yes,Yes,Yes,No,1982-1986
3329,3329,GRC1985,Greece,GRC,High income: OECD,High income,1985,67.5,75,Yes,Yes,Yes,No,1982-1986
3330,3330,GRC1986,Greece,GRC,High income: OECD,High income,1986,70.6,75,Yes,Yes,Yes,No,1982-1986
3331,3331,GRC1987,Greece,GRC,High income: OECD,High income,1987,70.6,75,Yes,Yes,Yes,No,1987-1991
3332,3332,GRC1988,Greece,GRC,High income: OECD,High income,1988,70.6,75,Yes,Yes,Yes,No,1987-1991
3333,3333,GRC1989,Greece,GRC,High income: OECD,High income,1989,70.6,75,Yes,Yes,Yes,No,1987-1991
3334,3334,GRC1990,Greece,GRC,High income: OECD,High income,1990,70.6,75,Yes,Yes,Yes,No,1987-1991
3335,3335,GRC1991,Greece,GRC,High income: OECD,High income,1991,70.6,75,Yes,Yes,Yes,No,1987-1991
3336,3336,GRC1992,Greece,GRC,High income: OECD,High income,1992,70.6,75,Yes,Yes,Yes,No,1992-1996
3337,3337,GRC1993,Greece,GRC,High income: OECD,High income,1993,70.6,75,Yes,Yes,Yes,No,1992-1996
3338,3338,GRC1994,Greece,GRC,High income: OECD,High income,1994,73.1,75,Yes,Yes,Yes,No,1992-1996
3339,3339,GRC1995,Greece,GRC,High income: OECD,High income,1995,73.1,75,Yes,Yes,Yes,No,1992-1996
3340,3340,GRC1996,Greece,GRC,High income: OECD,High income,1996,73.1,75,Yes,Yes,Yes,No,1992-1996
3341,3341,GRC1997,Greece,GRC,High income: OECD,High income,1997,73.1,75,Yes,Yes,Yes,No,1997-2001
3342,3342,GRC1998,Greece,GRC,High income: OECD,High income,1998,73.1,75,Yes,Yes,Yes,No,1997-2001
3343,3343,GRC1999,Greece,GRC,High income: OECD,High income,1999,73.1,75,Yes,Yes,Yes,No,1997-2001
3344,3344,GRC2000,Greece,GRC,High income: OECD,High income,2000,73.1,75,Yes,Yes,Yes,No,1997-2001
3345,3345,GRC2001,Greece,GRC,High income: OECD,High income,2001,73.1,75,Yes,Yes,Yes,No,1997-2001
3346,3346,GRC2002,Greece,GRC,High income: OECD,High income,2002,73.1,75,Yes,Yes,Yes,No,2002-2006
3347,3347,GRC2003,Greece,GRC,High income: OECD,High income,2003,73.1,75,Yes,Yes,Yes,No,2002-2006
3348,3348,GRC2004,Greece,GRC,High income: OECD,High income,2004,73.1,75,Yes,Yes,Yes,No,2002-2006
3349,3349,GRC2005,Greece,GRC,High income: OECD,High income,2005,73.1,75,Yes,Yes,Yes,No,2002-2006
3350,3350,GRC2006,Greece,GRC,High income: OECD,High income,2006,73.1,75,Yes,Yes,Yes,No,2002-2006
3351,3351,GRC2007,Greece,GRC,High income: OECD,High income,2007,73.1,75,Yes,Yes,Yes,No,2007-2011
3352,3352,GRC2008,Greece,GRC,High income: OECD,High income,2008,85.0,75,Yes,Yes,Yes,No,2007-2011
3353,3353,GRC2009,Greece,GRC,High income: OECD,High income,2009,85.0,75,Yes,Yes,Yes,No,2007-2011
3354,3354,GRC2010,Greece,GRC,High income: OECD,High income,2010,85.0,75,Yes,Yes,Yes,No,2007-2011
3355,3355,GRC2011,Greece,GRC,High income: OECD,High income,2011,88.1,100,Yes,Yes,Yes,Yes,2007-2011
3356,3356,GRC2012,Greece,GRC,High income: OECD,High income,2012,97.5,100,Yes,Yes,Yes,Yes,2012-2016
3357,3357,GRC2013,Greece,GRC,High income: OECD,High income,2013,97.5,100,Yes,Yes,Yes,Yes,2012-2016
3358,3358,GRC2014,Greece,GRC,High income: OECD,High income,2014,97.5,100,Yes,Yes,Yes,Yes,2012-2016
3359,3359,GRC2015,Greece,GRC,High income: OECD,High income,2015,97.5,100,Yes,Yes,Yes,Yes,2012-2016
3360,3360,GRC2016,Greece,GRC,High income: OECD,High income,2016,97.5,100,Yes,Yes,Yes,Yes,2012-2016
3361,3361,GRC2017,Greece,GRC,High income: OECD,High income,2017,97.5,100,Yes,Yes,Yes,Yes,2017-2021
3362,3362,GRC2018,Greece,GRC,High income: OECD,High income,2018,97.5,100,Yes,Yes,Yes,Yes,2017-2021
3363,3363,GRC2019,Greece,GRC,High income: OECD,High income,2019,97.5,100,Yes,Yes,Yes,Yes,2017-2021
3364,3364,GRC2020,Greece,GRC,High income: OECD,High income,2020,97.5,100,Yes,Yes,Yes,Yes,2017-2021
3365,3365,GRC2021,Greece,GRC,High income: OECD,High income,2021,97.5,100,Yes,Yes,Yes,Yes,2017-2021
3367,3367,GRD1972,Grenada,GRD,Latin America & Caribbean,Upper middle income,1972,45.6,75,Yes,Yes,Yes,No,1972-1976
3368,3368,GRD1973,Grenada,GRD,Latin America & Caribbean,Upper middle income,1973,45.6,75,Yes,Yes,Yes,No,1972-1976
3369,3369,GRD1974,Grenada,GRD,Latin America & Caribbean,Upper middle income,1974,50.6,75,Yes,Yes,Yes,No,1972-1976
3370,3370,GRD1975,Grenada,GRD,Latin America & Caribbean,Upper middle income,1975,53.8,75,Yes,Yes,Yes,No,1972-1976
3371,3371,GRD1976,Grenada,GRD,Latin America & Caribbean,Upper middle income,1976,53.8,75,Yes,Yes,Yes,No,1972-1976
3372,3372,GRD1977,Grenada,GRD,Latin America & Caribbean,Upper middle income,1977,53.8,75,Yes,Yes,Yes,No,1977-1981
3373,3373,GRD1978,Grenada,GRD,Latin America & Caribbean,Upper middle income,1978,53.8,75,Yes,Yes,Yes,No,1977-1981
3374,3374,GRD1979,Grenada,GRD,Latin America & Caribbean,Upper middle income,1979,53.8,75,Yes,Yes,Yes,No,1977-1981
3375,3375,GRD1980,Grenada,GRD,Latin America & Caribbean,Upper middle income,1980,53.8,75,Yes,Yes,Yes,No,1977-1981
3376,3376,GRD1981,Grenada,GRD,Latin America & Caribbean,Upper middle income,1981,53.8,75,Yes,Yes,Yes,No,1977-1981
3377,3377,GRD1982,Grenada,GRD,Latin America & Caribbean,Upper middle income,1982,56.3,75,Yes,Yes,Yes,No,1982-1986
3378,3378,GRD1983,Grenada,GRD,Latin America & Caribbean,Upper middle income,1983,56.3,75,Yes,Yes,Yes,No,1982-1986
3379,3379,GRD1984,Grenada,GRD,Latin America & Caribbean,Upper middle income,1984,65.6,75,Yes,Yes,Yes,No,1982-1986
3380,3380,GRD1985,Grenada,GRD,Latin America & Caribbean,Upper middle income,1985,65.6,75,Yes,Yes,Yes,No,1982-1986
3381,3381,GRD1986,Grenada,GRD,Latin America & Caribbean,Upper middle income,1986,65.6,75,Yes,Yes,Yes,No,1982-1986
3382,3382,GRD1987,Grenada,GRD,Latin America & Caribbean,Upper middle income,1987,65.6,75,Yes,Yes,Yes,No,1987-1991
3383,3383,GRD1988,Grenada,GRD,Latin America & Caribbean,Upper middle income,1988,65.6,75,Yes,Yes,Yes,No,1987-1991
3384,3384,GRD1989,Grenada,GRD,Latin America & Caribbean,Upper middle income,1989,65.6,75,Yes,Yes,Yes,No,1987-1991
3385,3385,GRD1990,Grenada,GRD,Latin America & Caribbean,Upper middle income,1990,65.6,75,Yes,Yes,Yes,No,1987-1991
3386,3386,GRD1991,Grenada,GRD,Latin America & Caribbean,Upper middle income,1991,65.6,75,Yes,Yes,Yes,No,1987-1991
3387,3387,GRD1992,Grenada,GRD,Latin America & Caribbean,Upper middle income,1992,65.6,75,Yes,Yes,Yes,No,1992-1996
3388,3388,GRD1993,Grenada,GRD,Latin America & Caribbean,Upper middle income,1993,65.6,75,Yes,Yes,Yes,No,1992-1996
3389,3389,GRD1994,Grenada,GRD,Latin America & Caribbean,Upper middle income,1994,65.6,75,Yes,Yes,Yes,No,1992-1996
3390,3390,GRD1995,Grenada,GRD,Latin America & Caribbean,Upper middle income,1995,65.6,75,Yes,Yes,Yes,No,1992-1996
3391,3391,GRD1996,Grenada,GRD,Latin America & Caribbean,Upper middle income,1996,65.6,75,Yes,Yes,Yes,No,1992-1996
3392,3392,GRD1997,Grenada,GRD,Latin America & Caribbean,Upper middle income,1997,65.6,75,Yes,Yes,Yes,No,1997-2001
3393,3393,GRD1998,Grenada,GRD,Latin America & Caribbean,Upper middle income,1998,65.6,75,Yes,Yes,Yes,No,1997-2001
3394,3394,GRD1999,Grenada,GRD,Latin America & Caribbean,Upper middle income,1999,65.6,75,Yes,Yes,Yes,No,1997-2001
3395,3395,GRD2000,Grenada,GRD,Latin America & Caribbean,Upper middle income,2000,65.6,75,Yes,Yes,Yes,No,1997-2001
3396,3396,GRD2001,Grenada,GRD,Latin America & Caribbean,Upper middle income,2001,75.0,75,Yes,Yes,Yes,No,1997-2001
3397,3397,GRD2002,Grenada,GRD,Latin America & Caribbean,Upper middle income,2002,75.0,75,Yes,Yes,Yes,No,2002-2006
3398,3398,GRD2003,Grenada,GRD,Latin America & Caribbean,Upper middle income,2003,77.5,75,Yes,Yes,Yes,No,2002-2006
3399,3399,GRD2004,Grenada,GRD,Latin America & Caribbean,Upper middle income,2004,77.5,75,Yes,Yes,Yes,No,2002-2006
3400,3400,GRD2005,Grenada,GRD,Latin America & Caribbean,Upper middle income,2005,77.5,75,Yes,Yes,Yes,No,2002-2006
