,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited
1457,CAN2000,Canada,CAN,High income: OECD,High income,2000,97.5,100,Yes,Yes,Yes,Yes
1458,CAN2001,Canada,CAN,High income: OECD,High income,2001,97.5,100,Yes,Yes,Yes,Yes
1459,CAN2002,Canada,CAN,High income: OECD,High income,2002,97.5,100,Yes,Yes,Yes,Yes
1460,CAN2003,Canada,CAN,High income: OECD,High income,2003,97.5,100,Yes,Yes,Yes,Yes
1461,CAN2004,Canada,CAN,High income: OECD,High income,2004,97.5,100,Yes,Yes,Yes,Yes
1462,CAN2005,Canada,CAN,High income: OECD,High income,2005,97.5,100,Yes,Yes,Yes,Yes
1463,CAN2006,Canada,CAN,High income: OECD,High income,2006,97.5,100,Yes,Yes,Yes,Yes
1464,CAN2007,Canada,CAN,High income: OECD,High income,2007,97.5,100,Yes,Yes,Yes,Yes
1465,CAN2008,Canada,CAN,High income: OECD,High income,2008,97.5,100,Yes,Yes,Yes,Yes
1466,CAN2009,Canada,CAN,High income: OECD,High income,2009,97.5,100,Yes,Yes,Yes,Yes
1467,CAN2010,Canada,CAN,High income: OECD,High income,2010,97.5,100,Yes,Yes,Yes,Yes
1468,CAN2011,Canada,CAN,High income: OECD,High income,2011,97.5,100,Yes,Yes,Yes,Yes
1469,CAN2012,Canada,CAN,High income: OECD,High income,2012,97.5,100,Yes,Yes,Yes,Yes
1470,CAN2013,Canada,CAN,High income: OECD,High income,2013,97.5,100,Yes,Yes,Yes,Yes
1471,CAN2014,Canada,CAN,High income: OECD,High income,2014,97.5,100,Yes,Yes,Yes,Yes
1472,CAN2015,Canada,CAN,High income: OECD,High income,2015,97.5,100,Yes,Yes,Yes,Yes
1473,CAN2016,Canada,CAN,High income: OECD,High income,2016,97.5,100,Yes,Yes,Yes,Yes
1474,CAN2017,Canada,CAN,High income: OECD,High income,2017,97.5,100,Yes,Yes,Yes,Yes
1475,CAN2018,Canada,CAN,High income: OECD,High income,2018,97.5,100,Yes,Yes,Yes,Yes
1476,CAN2019,Canada,CAN,High income: OECD,High income,2019,97.5,100,Yes,Yes,Yes,Yes
1477,CAN2020,Canada,CAN,High income: OECD,High income,2020,100.0,100,Yes,Yes,Yes,Yes
1478,CAN2021,Canada,CAN,High income: OECD,High income,2021,100.0,100,Yes,Yes,Yes,Yes
1479,CHE1971,Switzerland,CHE,High income: OECD,High income,1971,46.3,75,Yes,Yes,Yes,No
1480,CHE1972,Switzerland,CHE,High income: OECD,High income,1972,46.3,75,Yes,Yes,Yes,No
1481,CHE1973,Switzerland,CHE,High income: OECD,High income,1973,46.3,75,Yes,Yes,Yes,No
1482,CHE1974,Switzerland,CHE,High income: OECD,High income,1974,46.3,75,Yes,Yes,Yes,No
1483,CHE1975,Switzerland,CHE,High income: OECD,High income,1975,46.3,75,Yes,Yes,Yes,No
1484,CHE1976,Switzerland,CHE,High income: OECD,High income,1976,46.3,75,Yes,Yes,Yes,No
1485,CHE1977,Switzerland,CHE,High income: OECD,High income,1977,46.3,75,Yes,Yes,Yes,No
1486,CHE1978,Switzerland,CHE,High income: OECD,High income,1978,46.3,75,Yes,Yes,Yes,No
1487,CHE1979,Switzerland,CHE,High income: OECD,High income,1979,46.3,75,Yes,Yes,Yes,No
1488,CHE1980,Switzerland,CHE,High income: OECD,High income,1980,46.3,75,Yes,Yes,Yes,No
1489,CHE1981,Switzerland,CHE,High income: OECD,High income,1981,46.3,75,Yes,Yes,Yes,No
1490,CHE1982,Switzerland,CHE,High income: OECD,High income,1982,46.3,75,Yes,Yes,Yes,No
1491,CHE1983,Switzerland,CHE,High income: OECD,High income,1983,46.3,75,Yes,Yes,Yes,No
1492,CHE1984,Switzerland,CHE,High income: OECD,High income,1984,46.3,75,Yes,Yes,Yes,No
1493,CHE1985,Switzerland,CHE,High income: OECD,High income,1985,46.3,75,Yes,Yes,Yes,No
1494,CHE1986,Switzerland,CHE,High income: OECD,High income,1986,60.0,75,Yes,Yes,Yes,No
1495,CHE1987,Switzerland,CHE,High income: OECD,High income,1987,60.0,75,Yes,Yes,Yes,No
1496,CHE1988,Switzerland,CHE,High income: OECD,High income,1988,60.0,75,Yes,Yes,Yes,No
1497,CHE1989,Switzerland,CHE,High income: OECD,High income,1989,62.5,75,Yes,Yes,Yes,No
1498,CHE1990,Switzerland,CHE,High income: OECD,High income,1990,62.5,75,Yes,Yes,Yes,No
1499,CHE1991,Switzerland,CHE,High income: OECD,High income,1991,62.5,75,Yes,Yes,Yes,No
1500,CHE1992,Switzerland,CHE,High income: OECD,High income,1992,62.5,75,Yes,Yes,Yes,No
1501,CHE1993,Switzerland,CHE,High income: OECD,High income,1993,62.5,75,Yes,Yes,Yes,No
1502,CHE1994,Switzerland,CHE,High income: OECD,High income,1994,62.5,75,Yes,Yes,Yes,No
1503,CHE1995,Switzerland,CHE,High income: OECD,High income,1995,62.5,75,Yes,Yes,Yes,No
1504,CHE1996,Switzerland,CHE,High income: OECD,High income,1996,75.0,75,Yes,Yes,Yes,No
1505,CHE1997,Switzerland,CHE,High income: OECD,High income,1997,78.1,75,Yes,Yes,Yes,No
1506,CHE1998,Switzerland,CHE,High income: OECD,High income,1998,78.1,75,Yes,Yes,Yes,No
1507,CHE1999,Switzerland,CHE,High income: OECD,High income,1999,78.1,75,Yes,Yes,Yes,No
1508,CHE2000,Switzerland,CHE,High income: OECD,High income,2000,78.1,75,Yes,Yes,Yes,No
1509,CHE2001,Switzerland,CHE,High income: OECD,High income,2001,78.1,75,Yes,Yes,Yes,No
1510,CHE2002,Switzerland,CHE,High income: OECD,High income,2002,78.1,75,Yes,Yes,Yes,No
1511,CHE2003,Switzerland,CHE,High income: OECD,High income,2003,78.1,75,Yes,Yes,Yes,No
1512,CHE2004,Switzerland,CHE,High income: OECD,High income,2004,78.1,75,Yes,Yes,Yes,No
1513,CHE2005,Switzerland,CHE,High income: OECD,High income,2005,78.1,75,Yes,Yes,Yes,No
1514,CHE2006,Switzerland,CHE,High income: OECD,High income,2006,83.1,75,Yes,Yes,Yes,No
1515,CHE2007,Switzerland,CHE,High income: OECD,High income,2007,83.1,75,Yes,Yes,Yes,No
1516,CHE2008,Switzerland,CHE,High income: OECD,High income,2008,85.6,75,Yes,Yes,Yes,No
1517,CHE2009,Switzerland,CHE,High income: OECD,High income,2009,85.6,75,Yes,Yes,Yes,No
1518,CHE2010,Switzerland,CHE,High income: OECD,High income,2010,85.6,75,Yes,Yes,Yes,No
1519,CHE2011,Switzerland,CHE,High income: OECD,High income,2011,85.6,75,Yes,Yes,Yes,No
1520,CHE2012,Switzerland,CHE,High income: OECD,High income,2012,85.6,75,Yes,Yes,Yes,No
1521,CHE2013,Switzerland,CHE,High income: OECD,High income,2013,85.6,75,Yes,Yes,Yes,No
1522,CHE2014,Switzerland,CHE,High income: OECD,High income,2014,85.6,75,Yes,Yes,Yes,No
1523,CHE2015,Switzerland,CHE,High income: OECD,High income,2015,85.6,75,Yes,Yes,Yes,No
1524,CHE2016,Switzerland,CHE,High income: OECD,High income,2016,85.6,75,Yes,Yes,Yes,No
1525,CHE2017,Switzerland,CHE,High income: OECD,High income,2017,85.6,75,Yes,Yes,Yes,No
1526,CHE2018,Switzerland,CHE,High income: OECD,High income,2018,85.6,75,Yes,Yes,Yes,No
1527,CHE2019,Switzerland,CHE,High income: OECD,High income,2019,85.6,75,Yes,Yes,Yes,No
1528,CHE2020,Switzerland,CHE,High income: OECD,High income,2020,85.6,75,Yes,Yes,Yes,No
1529,CHE2021,Switzerland,CHE,High income: OECD,High income,2021,85.6,75,Yes,Yes,Yes,No
1530,CHL1971,Chile,CHL,High income: OECD,High income,1971,33.8,0,No,No,No,No
1531,CHL1972,Chile,CHL,High income: OECD,High income,1972,33.8,0,No,No,No,No
1532,CHL1973,Chile,CHL,High income: OECD,High income,1973,33.8,0,No,No,No,No
1533,CHL1974,Chile,CHL,High income: OECD,High income,1974,36.3,0,No,No,No,No
1534,CHL1975,Chile,CHL,High income: OECD,High income,1975,36.3,0,No,No,No,No
1535,CHL1976,Chile,CHL,High income: OECD,High income,1976,36.3,0,No,No,No,No
1536,CHL1977,Chile,CHL,High income: OECD,High income,1977,36.3,0,No,No,No,No
1537,CHL1978,Chile,CHL,High income: OECD,High income,1978,36.3,0,No,No,No,No
1538,CHL1979,Chile,CHL,High income: OECD,High income,1979,36.3,0,No,No,No,No
1539,CHL1980,Chile,CHL,High income: OECD,High income,1980,36.3,0,No,No,No,No
1540,CHL1981,Chile,CHL,High income: OECD,High income,1981,36.3,0,No,No,No,No
1541,CHL1982,Chile,CHL,High income: OECD,High income,1982,36.3,0,No,No,No,No
1542,CHL1983,Chile,CHL,High income: OECD,High income,1983,36.3,0,No,No,No,No
1543,CHL1984,Chile,CHL,High income: OECD,High income,1984,36.3,0,No,No,No,No
1544,CHL1985,Chile,CHL,High income: OECD,High income,1985,36.3,0,No,No,No,No
1545,CHL1986,Chile,CHL,High income: OECD,High income,1986,36.3,0,No,No,No,No
1546,CHL1987,Chile,CHL,High income: OECD,High income,1987,36.3,0,No,No,No,No
1547,CHL1988,Chile,CHL,High income: OECD,High income,1988,36.3,0,No,No,No,No
1548,CHL1989,Chile,CHL,High income: OECD,High income,1989,36.3,0,No,No,No,No
1549,CHL1990,Chile,CHL,High income: OECD,High income,1990,36.3,0,No,No,No,No
1550,CHL1991,Chile,CHL,High income: OECD,High income,1991,54.4,75,Yes,Yes,Yes,No
1551,CHL1992,Chile,CHL,High income: OECD,High income,1992,54.4,75,Yes,Yes,Yes,No
1552,CHL1993,Chile,CHL,High income: OECD,High income,1993,54.4,75,Yes,Yes,Yes,No
1553,CHL1994,Chile,CHL,High income: OECD,High income,1994,54.4,75,Yes,Yes,Yes,No
1554,CHL1995,Chile,CHL,High income: OECD,High income,1995,60.6,75,Yes,Yes,Yes,No
1555,CHL1996,Chile,CHL,High income: OECD,High income,1996,60.6,75,Yes,Yes,Yes,No
1556,CHL1997,Chile,CHL,High income: OECD,High income,1997,60.6,75,Yes,Yes,Yes,No
1557,CHL1998,Chile,CHL,High income: OECD,High income,1998,60.6,75,Yes,Yes,Yes,No
1558,CHL1999,Chile,CHL,High income: OECD,High income,1999,60.6,75,Yes,Yes,Yes,No
1559,CHL2000,Chile,CHL,High income: OECD,High income,2000,60.6,75,Yes,Yes,Yes,No
1560,CHL2001,Chile,CHL,High income: OECD,High income,2001,60.6,75,Yes,Yes,Yes,No
1561,CHL2002,Chile,CHL,High income: OECD,High income,2002,60.6,75,Yes,Yes,Yes,No
1562,CHL2003,Chile,CHL,High income: OECD,High income,2003,60.6,75,Yes,Yes,Yes,No
1563,CHL2004,Chile,CHL,High income: OECD,High income,2004,63.8,75,Yes,Yes,Yes,No
1564,CHL2005,Chile,CHL,High income: OECD,High income,2005,63.8,75,Yes,Yes,Yes,No
1565,CHL2006,Chile,CHL,High income: OECD,High income,2006,66.9,75,Yes,Yes,Yes,No
1566,CHL2007,Chile,CHL,High income: OECD,High income,2007,71.9,75,Yes,Yes,Yes,No
1567,CHL2008,Chile,CHL,High income: OECD,High income,2008,71.9,75,Yes,Yes,Yes,No
1568,CHL2009,Chile,CHL,High income: OECD,High income,2009,75.0,75,Yes,Yes,Yes,No
1569,CHL2010,Chile,CHL,High income: OECD,High income,2010,75.0,75,Yes,Yes,Yes,No
1570,CHL2011,Chile,CHL,High income: OECD,High income,2011,75.0,75,Yes,Yes,Yes,No
1571,CHL2012,Chile,CHL,High income: OECD,High income,2012,75.0,75,Yes,Yes,Yes,No
1572,CHL2013,Chile,CHL,High income: OECD,High income,2013,77.5,75,Yes,Yes,Yes,No
1573,CHL2014,Chile,CHL,High income: OECD,High income,2014,77.5,75,Yes,Yes,Yes,No
1574,CHL2015,Chile,CHL,High income: OECD,High income,2015,77.5,75,Yes,Yes,Yes,No
1575,CHL2016,Chile,CHL,High income: OECD,High income,2016,77.5,75,Yes,Yes,Yes,No
1576,CHL2017,Chile,CHL,High income: OECD,High income,2017,77.5,75,Yes,Yes,Yes,No
1577,CHL2018,Chile,CHL,High income: OECD,High income,2018,77.5,75,Yes,Yes,Yes,No
1578,CHL2019,Chile,CHL,High income: OECD,High income,2019,77.5,75,Yes,Yes,Yes,No
1579,CHL2020,Chile,CHL,High income: OECD,High income,2020,77.5,75,Yes,Yes,Yes,No
1580,CHL2021,Chile,CHL,High income: OECD,High income,2021,80.0,75,Yes,Yes,Yes,No
1581,CHN1971,China,CHN,East Asia & Pacific,Upper middle income,1971,56.9,75,Yes,Yes,Yes,No
1582,CHN1972,China,CHN,East Asia & Pacific,Upper middle income,1972,56.9,75,Yes,Yes,Yes,No
1583,CHN1973,China,CHN,East Asia & Pacific,Upper middle income,1973,56.9,75,Yes,Yes,Yes,No
1584,CHN1974,China,CHN,East Asia & Pacific,Upper middle income,1974,56.9,75,Yes,Yes,Yes,No
1585,CHN1975,China,CHN,East Asia & Pacific,Upper middle income,1975,56.9,75,Yes,Yes,Yes,No
1586,CHN1976,China,CHN,East Asia & Pacific,Upper middle income,1976,56.9,75,Yes,Yes,Yes,No
1587,CHN1977,China,CHN,East Asia & Pacific,Upper middle income,1977,56.9,75,Yes,Yes,Yes,No
1588,CHN1978,China,CHN,East Asia & Pacific,Upper middle income,1978,56.9,75,Yes,Yes,Yes,No
1589,CHN1979,China,CHN,East Asia & Pacific,Upper middle income,1979,56.9,75,Yes,Yes,Yes,No
1590,CHN1980,China,CHN,East Asia & Pacific,Upper middle income,1980,56.9,75,Yes,Yes,Yes,No
1591,CHN1981,China,CHN,East Asia & Pacific,Upper middle income,1981,56.9,75,Yes,Yes,Yes,No
1592,CHN1982,China,CHN,East Asia & Pacific,Upper middle income,1982,56.9,75,Yes,Yes,Yes,No
1593,CHN1983,China,CHN,East Asia & Pacific,Upper middle income,1983,56.9,75,Yes,Yes,Yes,No
1594,CHN1984,China,CHN,East Asia & Pacific,Upper middle income,1984,56.9,75,Yes,Yes,Yes,No
1595,CHN1985,China,CHN,East Asia & Pacific,Upper middle income,1985,56.9,75,Yes,Yes,Yes,No
1596,CHN1986,China,CHN,East Asia & Pacific,Upper middle income,1986,56.9,75,Yes,Yes,Yes,No
1597,CHN1987,China,CHN,East Asia & Pacific,Upper middle income,1987,56.9,75,Yes,Yes,Yes,No
1598,CHN1988,China,CHN,East Asia & Pacific,Upper middle income,1988,56.9,75,Yes,Yes,Yes,No
1599,CHN1989,China,CHN,East Asia & Pacific,Upper middle income,1989,56.9,75,Yes,Yes,Yes,No
1600,CHN1990,China,CHN,East Asia & Pacific,Upper middle income,1990,59.4,75,Yes,Yes,Yes,No
1601,CHN1991,China,CHN,East Asia & Pacific,Upper middle income,1991,59.4,75,Yes,Yes,Yes,No
1602,CHN1992,China,CHN,East Asia & Pacific,Upper middle income,1992,59.4,75,Yes,Yes,Yes,No
1603,CHN1993,China,CHN,East Asia & Pacific,Upper middle income,1993,59.4,75,Yes,Yes,Yes,No
1604,CHN1994,China,CHN,East Asia & Pacific,Upper middle income,1994,59.4,75,Yes,Yes,Yes,No
1605,CHN1995,China,CHN,East Asia & Pacific,Upper middle income,1995,59.4,75,Yes,Yes,Yes,No
1606,CHN1996,China,CHN,East Asia & Pacific,Upper middle income,1996,62.5,75,Yes,Yes,Yes,No
1607,CHN1997,China,CHN,East Asia & Pacific,Upper middle income,1997,62.5,75,Yes,Yes,Yes,No
1608,CHN1998,China,CHN,East Asia & Pacific,Upper middle income,1998,62.5,75,Yes,Yes,Yes,No
1609,CHN1999,China,CHN,East Asia & Pacific,Upper middle income,1999,62.5,75,Yes,Yes,Yes,No
1610,CHN2000,China,CHN,East Asia & Pacific,Upper middle income,2000,62.5,75,Yes,Yes,Yes,No
1611,CHN2001,China,CHN,East Asia & Pacific,Upper middle income,2001,62.5,75,Yes,Yes,Yes,No
1612,CHN2002,China,CHN,East Asia & Pacific,Upper middle income,2002,62.5,75,Yes,Yes,Yes,No
1613,CHN2003,China,CHN,East Asia & Pacific,Upper middle income,2003,65.0,75,Yes,Yes,Yes,No
1614,CHN2004,China,CHN,East Asia & Pacific,Upper middle income,2004,65.0,75,Yes,Yes,Yes,No
1615,CHN2005,China,CHN,East Asia & Pacific,Upper middle income,2005,70.0,75,Yes,Yes,Yes,No
1616,CHN2006,China,CHN,East Asia & Pacific,Upper middle income,2006,70.0,75,Yes,Yes,Yes,No
1617,CHN2007,China,CHN,East Asia & Pacific,Upper middle income,2007,72.5,75,Yes,Yes,Yes,No
1618,CHN2008,China,CHN,East Asia & Pacific,Upper middle income,2008,72.5,75,Yes,Yes,Yes,No
1619,CHN2009,China,CHN,East Asia & Pacific,Upper middle income,2009,69.4,75,Yes,Yes,Yes,No
1620,CHN2010,China,CHN,East Asia & Pacific,Upper middle income,2010,69.4,75,Yes,Yes,Yes,No
1621,CHN2011,China,CHN,East Asia & Pacific,Upper middle income,2011,69.4,75,Yes,Yes,Yes,No
1622,CHN2012,China,CHN,East Asia & Pacific,Upper middle income,2012,69.4,75,Yes,Yes,Yes,No
1623,CHN2013,China,CHN,East Asia & Pacific,Upper middle income,2013,75.6,75,Yes,Yes,Yes,No
1624,CHN2014,China,CHN,East Asia & Pacific,Upper middle income,2014,75.6,75,Yes,Yes,Yes,No
1625,CHN2015,China,CHN,East Asia & Pacific,Upper middle income,2015,75.6,75,Yes,Yes,Yes,No
1626,CHN2016,China,CHN,East Asia & Pacific,Upper middle income,2016,75.6,75,Yes,Yes,Yes,No
1627,CHN2017,China,CHN,East Asia & Pacific,Upper middle income,2017,75.6,75,Yes,Yes,Yes,No
1628,CHN2018,China,CHN,East Asia & Pacific,Upper middle income,2018,75.6,75,Yes,Yes,Yes,No
1629,CHN2019,China,CHN,East Asia & Pacific,Upper middle income,2019,75.6,75,Yes,Yes,Yes,No
1630,CHN2020,China,CHN,East Asia & Pacific,Upper middle income,2020,75.6,75,Yes,Yes,Yes,No
1631,CHN2021,China,CHN,East Asia & Pacific,Upper middle income,2021,75.6,75,Yes,Yes,Yes,No
1632,CIV1971,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1971,45.6,50,Yes,Yes,No,No
1633,CIV1972,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1972,45.6,50,Yes,Yes,No,No
1634,CIV1973,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1973,45.6,50,Yes,Yes,No,No
1635,CIV1974,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1974,45.6,50,Yes,Yes,No,No
1636,CIV1975,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1975,45.6,50,Yes,Yes,No,No
1637,CIV1976,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1976,45.6,50,Yes,Yes,No,No
1638,CIV1977,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1977,45.6,50,Yes,Yes,No,No
1639,CIV1978,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1978,45.6,50,Yes,Yes,No,No
1640,CIV1979,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1979,45.6,50,Yes,Yes,No,No
1641,CIV1980,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1980,45.6,50,Yes,Yes,No,No
1642,CIV1981,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1981,45.6,50,Yes,Yes,No,No
1643,CIV1982,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1982,45.6,50,Yes,Yes,No,No
1644,CIV1983,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1983,45.6,50,Yes,Yes,No,No
1645,CIV1984,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1984,45.6,50,Yes,Yes,No,No
1646,CIV1985,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1985,48.8,75,Yes,Yes,Yes,No
1647,CIV1986,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1986,48.8,75,Yes,Yes,Yes,No
1648,CIV1987,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1987,48.8,75,Yes,Yes,Yes,No
1649,CIV1988,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1988,48.8,75,Yes,Yes,Yes,No
1650,CIV1989,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1989,48.8,75,Yes,Yes,Yes,No
1651,CIV1990,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1990,48.8,75,Yes,Yes,Yes,No
1652,CIV1991,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1991,48.8,75,Yes,Yes,Yes,No
1653,CIV1992,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1992,48.8,75,Yes,Yes,Yes,No
1654,CIV1993,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1993,48.8,75,Yes,Yes,Yes,No
1655,CIV1994,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1994,48.8,75,Yes,Yes,Yes,No
1656,CIV1995,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1995,48.8,75,Yes,Yes,Yes,No
1657,CIV1996,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1996,63.1,75,Yes,Yes,Yes,No
1658,CIV1997,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1997,63.1,75,Yes,Yes,Yes,No
1659,CIV1998,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1998,63.1,75,Yes,Yes,Yes,No
1660,CIV1999,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1999,63.1,75,Yes,Yes,Yes,No
1661,CIV2000,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2000,69.4,75,Yes,Yes,Yes,No
1662,CIV2001,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2001,69.4,75,Yes,Yes,Yes,No
1663,CIV2002,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2002,69.4,75,Yes,Yes,Yes,No
1664,CIV2003,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2003,69.4,75,Yes,Yes,Yes,No
1665,CIV2004,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2004,69.4,75,Yes,Yes,Yes,No
1666,CIV2005,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2005,69.4,75,Yes,Yes,Yes,No
1667,CIV2006,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2006,69.4,75,Yes,Yes,Yes,No
1668,CIV2007,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2007,69.4,75,Yes,Yes,Yes,No
1669,CIV2008,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2008,69.4,75,Yes,Yes,Yes,No
1670,CIV2009,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2009,69.4,75,Yes,Yes,Yes,No
1671,CIV2010,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2010,69.4,75,Yes,Yes,Yes,No
1672,CIV2011,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2011,69.4,75,Yes,Yes,Yes,No
1673,CIV2012,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2012,69.4,75,Yes,Yes,Yes,No
1674,CIV2013,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2013,69.4,75,Yes,Yes,Yes,No
1675,CIV2014,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2014,78.1,75,Yes,Yes,Yes,No
1676,CIV2015,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2015,78.1,75,Yes,Yes,Yes,No
1677,CIV2016,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2016,78.1,75,Yes,Yes,Yes,No
1678,CIV2017,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2017,78.1,75,Yes,Yes,Yes,No
1679,CIV2018,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2018,78.1,75,Yes,Yes,Yes,No
1680,CIV2019,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2019,78.1,75,Yes,Yes,Yes,No
1681,CIV2020,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2020,83.1,75,Yes,Yes,Yes,No
1682,CIV2021,Côte d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2021,83.1,75,Yes,Yes,Yes,No
1683,CMR1971,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1971,45.6,50,Yes,Yes,No,No
1684,CMR1972,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1972,45.6,50,Yes,Yes,No,No
1685,CMR1973,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1973,45.6,50,Yes,Yes,No,No
1686,CMR1974,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1974,45.6,50,Yes,Yes,No,No
1687,CMR1975,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1975,45.6,50,Yes,Yes,No,No
1688,CMR1976,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1976,45.6,50,Yes,Yes,No,No
1689,CMR1977,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1977,45.6,50,Yes,Yes,No,No
1690,CMR1978,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1978,45.6,50,Yes,Yes,No,No
1691,CMR1979,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1979,45.6,50,Yes,Yes,No,No
1692,CMR1980,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1980,45.6,50,Yes,Yes,No,No
1693,CMR1981,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1981,45.6,50,Yes,Yes,No,No
1694,CMR1982,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1982,45.6,50,Yes,Yes,No,No
1695,CMR1983,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1983,45.6,50,Yes,Yes,No,No
1696,CMR1984,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1984,45.6,50,Yes,Yes,No,No
1697,CMR1985,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1985,45.6,50,Yes,Yes,No,No
1698,CMR1986,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1986,45.6,50,Yes,Yes,No,No
1699,CMR1987,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1987,45.6,50,Yes,Yes,No,No
1700,CMR1988,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1988,45.6,50,Yes,Yes,No,No
1701,CMR1989,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1989,45.6,50,Yes,Yes,No,No
1702,CMR1990,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1990,45.6,50,Yes,Yes,No,No
1703,CMR1991,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1991,45.6,50,Yes,Yes,No,No
1704,CMR1992,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1992,48.1,50,Yes,Yes,No,No
1705,CMR1993,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1993,48.1,50,Yes,Yes,No,No
1706,CMR1994,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1994,50.6,50,Yes,Yes,No,No
1707,CMR1995,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1995,50.6,50,Yes,Yes,No,No
1708,CMR1996,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1996,50.6,50,Yes,Yes,No,No
