,ID,economy,latitude_x,longitude_x,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,Fam_A2F_Gender_LB,Fam_CM_SignContract_SC,Fam_CM_RegisterBiz_LB,Fam_CM_OpenBankAccount_LB
1711,COG1983,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1983.0,40.0,50.0,Yes,Yes,No,No,1982-1986,1.0,1.0,0.0,0.0,2.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1712,COG1984,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1984.0,40.0,50.0,Yes,Yes,No,No,1982-1986,1.0,1.0,0.0,0.0,2.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1713,COG1985,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1985.0,40.0,50.0,Yes,Yes,No,No,1982-1986,1.0,1.0,0.0,0.0,2.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1714,COG1986,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1986.0,46.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1715,COG1987,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1987.0,49.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1716,COG1988,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1988.0,49.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1717,COG1989,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1989.0,49.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1718,COG1990,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1990.0,49.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1719,COG1991,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1991.0,49.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1720,COG1992,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1992.0,49.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1721,COG1993,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1993.0,49.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1722,COG1994,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1994.0,49.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1723,COG1995,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1995.0,49.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1724,COG1996,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1996.0,49.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1725,COG1997,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1997.0,49.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1726,COG1998,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1998.0,49.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1727,COG1999,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,1999.0,49.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1728,COG2000,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2000.0,49.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1729,COG2001,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2001.0,49.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1730,COG2002,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2002.0,49.4,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1731,COG2003,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2003.0,49.4,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1732,COG2004,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2004.0,49.4,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1733,COG2005,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2005.0,49.4,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1734,COG2006,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2006.0,49.4,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1735,COG2007,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2007.0,49.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1736,COG2008,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2008.0,49.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1737,COG2009,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2009.0,49.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1738,COG2010,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2010.0,49.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1739,COG2011,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2011.0,49.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1740,COG2012,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2012.0,49.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1741,COG2013,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2013.0,49.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1742,COG2014,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2014.0,49.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1743,COG2015,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2015.0,49.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1744,COG2016,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2016.0,49.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1745,COG2017,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2017.0,49.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1746,COG2018,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2018.0,49.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1747,COG2019,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2019.0,49.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1748,COG2020,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2020.0,49.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1749,COG2021,"Congo, Rep.",0.228,15.8277,COG,Sub-Saharan Africa,Lower middle income,2021.0,49.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code de la Famille, Art. 172","Loi RÃ¨glementant lâ€™Exercice de la Profession de CommerÃ§ant, Arts. 2 et 26","Code de la Famille, Art. 176"
1750,COL1972,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1972.0,51.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1751,COL1973,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1973.0,51.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1752,COL1974,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1974.0,51.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1753,COL1975,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1975.0,51.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1754,COL1976,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1976.0,56.9,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1755,COL1977,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1977.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1756,COL1978,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1978.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1757,COL1979,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1979.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1758,COL1980,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1980.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1759,COL1981,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1981.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1760,COL1982,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1982.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1761,COL1983,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1983.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1762,COL1984,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1984.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1763,COL1985,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1985.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1764,COL1986,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1986.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1765,COL1987,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1987.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1766,COL1988,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1988.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1767,COL1989,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1989.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1768,COL1990,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1990.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1769,COL1991,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1991.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1770,COL1992,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1992.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1771,COL1993,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1993.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1772,COL1994,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1994.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1773,COL1995,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1995.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1774,COL1996,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1996.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
1775,COL1997,Colombia,4.570868,-74.297333,COL,Latin America & Caribbean,Upper middle income,1997.0,59.4,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
